Cat_ID_timepoint,Cat_ID,Owner_ID,timepoint,date,dob,Age_years,Breed,breed,Sex,neuter_status,weight,BCS,MCS_combined,Heart_murmur,HM_grade,HM_at_least_once,HR,CKD,CKD_IRIS,CKD_over.study,Hypertension,hypertensive_over.study,Diabetes_mellitus,diabetes_over.study,Hyperthyroidism,hyperthyroid_over.study,oe.abnormalities_Yes_no_incomplete,oe.abnormality_score,oe_abnormalities_over_study,Dental_disease,dental_dz_over_study,Neoplasia,neoplasia_over.study,FIV.Y.N.,Medications,log_sbp,SBP,Healthy_visit,Overall_health_status
Cat165_1,Cat165,Own130,1,18/02/2020,01/08/2009,10.54893908,Non-pedigree,DSH,Female,Yes,4.4,7,30,No,0,Yes,240,No,0,No,No,No,No,No,No,No,Yes,NA,1,Yes,1,No,No,No,NA,4.700480366,110,Yes,Not_Healthy
Cat165_1.5,Cat165,Own130,1.5,13/08/2020,01/08/2009,11.03353867,Non-pedigree,DSH,Female,Yes,4.13,6,30,No,0,Yes,240,No,0,No,No,No,No,No,No,No,Yes,4,1,Yes,1,No,No,No,NA,4.718498871,112,Yes,Not_Healthy
Cat165_2.5,Cat165,Own130,2.5,10/08/2021,01/08/2009,12.02464066,Non-pedigree,DSH,Female,Yes,3.48,5,26,No,0,Yes,220,No,0,No,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,NA,4.905274778,135,No,Not_Healthy
Cat165_3,Cat165,Own130,3,26/01/2022,01/08/2009,12.48733744,Non-pedigree,DSH,Female,Yes,3.55,6,27,No,0,Yes,220,No,0,No,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,NA,5.018603464,151.2,Yes,Not_Healthy
Cat165_3.5,Cat165,Own130,3.5,11/07/2022,01/08/2009,12.94182067,Non-pedigree,DSH,Female,Yes,3.82,7,24,No,0,Yes,200,No,0,No,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,"5mg thyronorm this morning around 7am, 2.5mg thyronorm in evenings",4.950177325,141.2,No,Not_Healthy
Cat165_4,Cat165,Own130,4,07/02/2023,01/08/2009,13.51950719,Non-pedigree,DSH,Female,Yes,3.79,7,21,No,0,Yes,216,No,0,No,No,No,No,No,No,No,Yes,0,1,Yes,1,NA,No,No,NA,4.826712456,124.8,No,Not_Healthy
Cat165_4.5,Cat165,Own130,4.5,31/08/2023,01/08/2009,14.0807666,Non-pedigree,DSH,Female,Yes,4.08,7,22,No,0,Yes,240,No,0,No,No,No,No,No,No,No,Yes,3,1,Yes,1,No,No,No,No,4.955827058,142,No,Not_Healthy
Cat166_0,Cat166,Own131,0,18/04/2019,06/03/2011,8.117727584,Non-pedigree,DSH,Female,Yes,6,9,30,Yes,2,Yes,204,No,0,No,No,No,No,No,No,No,Yes,1,1,Yes,1,No,No,No,NA,4.870606649,130.4,Yes,Healthy
Cat166_0.5,Cat166,Own131,0.5,31/10/2019,06/03/2011,8.654346338,Non-pedigree,DSH,Female,Yes,6.43,9,30,Yes,1,Yes,188,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,Yes,1,No,No,No,NA,4.886582645,132.5,Yes,Healthy
Cat166_1.5,Cat166,Own131,1.5,15/10/2020,06/03/2011,9.612594114,Non-pedigree,DSH,Female,Yes,4.81,6,NA,No,0,Yes,NA,No,NA,No,No,No,No,No,No,No,Yes,NA,1,Yes,1,No,No,No,NA,4.787491743,120,Yes,Healthy
Cat166_2.5,Cat166,Own131,2.5,12/10/2021,06/03/2011,10.6036961,Non-pedigree,DSH,Female,Yes,5.3,8,28,No,0,Yes,176,No,0,No,No,No,No,No,No,No,Yes,2,1,No,1,No,No,No,NA,4.736198448,114,Yes,Healthy
Cat166_3,Cat166,Own131,3,28/04/2022,06/03/2011,11.14579055,Non-pedigree,DSH,Female,Yes,5.05,7,26,Yes,2,Yes,140,No,0,No,No,No,No,No,No,No,Yes,10,1,No,1,No,No,No,NA,4.950177325,141.2,Yes,Healthy
Cat166_3.5,Cat166,Own131,3.5,19/10/2022,06/03/2011,11.62217659,Non-pedigree,DSH,Female,Yes,4.78,7,23,Yes,4,Yes,160,No,0,No,No,No,No,No,No,No,Yes,9,1,No,1,No,No,No,None,4.927253685,138,No,Healthy
Cat166_4,Cat166,Own131,4,25/04/2023,06/03/2011,12.13689254,Non-pedigree,DSH,Female,Yes,4.5,7,22,Yes,3,Yes,180,No,0,No,No,No,No,No,No,No,Yes,1,1,No,1,No,No,No,NA,4.882801923,132,Yes,Healthy
Cat166_4.5,Cat166,Own131,4.5,31/10/2023,06/03/2011,12.65434634,Non-pedigree,DSH,Female,Yes,4.76,7,29,Yes,2,Yes,172,No,0,No,No,No,No,No,No,No,No,1,1,No,1,No,No,No,NA,4.815431111,123.4,Yes,Healthy
Cat167_0,Cat167,Own132,0,25/04/2019,01/01/2009,10.31074606,Non-pedigree,DMH,Female,Yes,5.3,8,30,No,0,Yes,192,No,0,No,No,Yes,No,No,No,No,Yes,NA,1,Yes,1,No,No,No,NA,4.935911748,139.2,Yes,Not_Healthy
Cat167_0.5,Cat167,Own132,0.5,13/11/2019,01/01/2009,10.86379192,Non-pedigree,DMH,Female,Yes,5.15,8,30,No,0,Yes,180,No,0,No,No,Yes,No,No,No,No,Yes,NA,1,Yes,1,No,No,No,NA,4.990432587,147,No,Not_Healthy
Cat167_2,Cat167,Own132,2,01/06/2020,01/01/2009,11.41409993,Non-pedigree,DMH,Female,Yes,4.9,8,26,No,0,Yes,180,No,0,No,No,Yes,No,No,No,No,Yes,7,1,No,1,No,No,No,NA,4.997212274,148,Yes,Not_Healthy
Cat167_2.5,Cat167,Own132,2.5,18/01/2022,01/01/2009,13.045859,Non-pedigree,DMH,Female,Yes,4.68,7,25,Yes,1,Yes,208,No,0,No,Yes,Yes,No,No,No,No,Yes,8,1,Yes,1,No,No,No,NA,5.141663557,171,No,Not_Healthy
Cat167_3,Cat167,Own132,3,20/07/2022,01/01/2009,13.54688569,Non-pedigree,DMH,Female,Yes,4.31,7,23,No,0,Yes,160,No,0,No,Yes,Yes,No,No,No,No,Yes,14,1,No,1,No,No,No,Solensia,5.164785974,175,No,Not_Healthy
Cat167_3.5,Cat167,Own132,3.5,24/01/2023,01/01/2009,14.06160164,Non-pedigree,DMH,Female,Yes,4.36,7,24,Yes,2,Yes,180,No,0,No,Yes,Yes,No,No,No,No,Yes,14,1,Yes,1,No,No,No,Solensia,5.062595033,158,No,Not_Healthy
Cat168_0,Cat168,Own133,0,23/05/2019,11/05/2012,7.030800821,Non-pedigree,DMH,Female,Yes,5.21,6,30,Yes,2,Yes,228,No,0,No,No,No,No,No,No,No,Yes,2,1,No,0,No,No,No,NA,4.605170186,100,Yes,Healthy
Cat168_0.5,Cat168,Own133,0.5,12/11/2019,11/05/2012,7.504449008,Non-pedigree,DMH,Female,Yes,5.22,6,30,Yes,1,Yes,210,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,0,No,No,No,NA,4.725616339,112.8,Yes,Healthy
Cat168_2,Cat168,Own133,2,13/07/2021,11/05/2012,9.171800137,Non-pedigree,DMH,Female,Yes,5.02,6,30,No,0,Yes,208,No,0,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,0,No,No,No,NA,4.744932128,115,Yes,Healthy
Cat168_3,Cat168,Own133,3,03/10/2022,11/05/2012,10.39561944,Non-pedigree,DMH,Female,Yes,5.54,6,26,Yes,1,Yes,240,No,0,No,No,No,No,No,No,No,Yes,7,1,No,0,No,No,No,NA,4.912654886,136,Yes,Healthy
Cat168_3.5,Cat168,Own133,3.5,23/05/2023,11/05/2012,11.03080082,Non-pedigree,DMH,Female,Yes,5.18,6,22,Yes,2,Yes,220,No,0,No,No,No,No,No,No,No,No,0,1,No,0,No,No,No,None,4.879767019,131.6,Yes,Healthy
Cat168_4,Cat168,Own133,4,19/12/2023,11/05/2012,11.60574949,Non-pedigree,DMH,Female,Yes,5.51,7,23,No,0,Yes,200,No,0,No,No,No,No,No,No,No,Yes,1,1,No,0,No,No,No,NA,4.947340444,140.8,Yes,Healthy
Cat169_0,Cat169,Own133,0,23/05/2019,11/05/2012,7.030800821,Non-pedigree,DMH,Male,Yes,4.44,5,30,No,0,Yes,204,No,0,No,No,No,No,No,No,No,No,0,1,No,1,No,Yes,No,NA,4.86753445,130,Yes,Not_Healthy
Cat169_0.5,Cat169,Own133,0.5,12/11/2019,11/05/2012,7.504449008,Non-pedigree,DMH,Male,Yes,4.54,5,30,Yes,1,Yes,192,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,Yes,1,No,Yes,No,NA,4.820281566,124,Yes,Not_Healthy
Cat169_2,Cat169,Own133,2,13/07/2021,11/05/2012,9.171800137,Non-pedigree,DMH,Male,Yes,4.65,5,30,No,0,Yes,200,No,0,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,Yes,No,NA,4.779123493,119,Yes,Not_Healthy
Cat169_3,Cat169,Own133,3,03/10/2022,11/05/2012,10.39561944,Non-pedigree,DMH,Male,Yes,6.4,7,27,Yes,2,Yes,192,No,0,No,No,No,No,No,No,No,Yes,1,1,Yes,1,Yes,Yes,No,No,5.036952602,154,No,Not_Healthy
Cat170_0,Cat170,Own134,0,29/05/2019,11/04/2012,7.12936345,Non-pedigree,DSH,Female,Yes,5.17,8,30,No,0,No,210,No,0,No,No,No,No,No,No,No,Yes,1,1,Yes,1,No,No,No,None,4.743191484,114.8,Yes,Healthy
Cat170_0.5,Cat170,Own134,0.5,05/11/2019,11/04/2012,7.567419576,Non-pedigree,DSH,Female,Yes,5.35,8,30,No,0,No,216,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,None,4.705920089,110.6,Yes,Healthy
Cat170_2.5,Cat170,Own134,2.5,30/11/2021,11/04/2012,9.637234771,Non-pedigree,DSH,Female,Yes,5.17,7,29,No,0,No,164,No,0,No,No,No,No,No,No,No,Yes,1,1,Yes,1,No,No,No,None,4.900820428,134.4,Yes,Healthy
Cat170_3,Cat170,Own134,3,14/06/2022,11/04/2012,10.17385352,Non-pedigree,DSH,Female,Yes,4.89,7,30,No,0,No,164,No,NA,No,No,No,No,No,No,No,Yes,1,1,No,1,No,No,No,None,5.010635294,150,Yes,Healthy
Cat170_3.5,Cat170,Own134,3.5,10/01/2023,11/04/2012,10.74880219,Non-pedigree,DSH,Female,Yes,5.37,8,29,No,0,No,180,No,0,No,No,No,No,No,No,No,Yes,2,1,No,1,NA,No,No,None,4.845760651,127.2,Yes,Healthy
Cat170_4,Cat170,Own134,4,17/07/2023,11/04/2012,11.26351814,Non-pedigree,DSH,Female,Yes,4.88,7,28,No,0,No,180,No,NA,No,No,No,No,No,No,No,NA,NA,1,No,1,NA,No,No,None,4.698660529,109.8,Yes,Healthy
Cat171_0,Cat171,Own134,0,29/05/2019,11/04/2012,7.12936345,Non-pedigree,DSH,Female,Yes,3.99,6,30,No,0,No,210,No,NA,No,NA,No,No,No,No,No,Incomplete_OE,NA,0,No,0,No,Yes,No,NA,NA,NA,Yes,Not_Healthy
Cat171_0.5,Cat171,Own134,0.5,05/11/2019,11/04/2012,7.567419576,Non-pedigree,DSH,Female,Yes,3.99,6,30,No,0,No,192,No,NA,No,NA,No,No,No,No,No,Incomplete_OE,NA,0,No,0,No,Yes,No,NA,NA,NA,Yes,Not_Healthy
Cat171_1.5,Cat171,Own134,1.5,10/11/2020,11/04/2012,8.583162218,Non-pedigree,DSH,Female,Yes,3.6,5,NA,NA,NA,No,NA,NA,NA,NA,NA,No,No,No,No,No,NA,NA,0,NA,0,NA,Yes,NA,NA,NA,NA,No,Not_Healthy
Cat171_2,Cat171,Own134,2,11/06/2021,11/04/2012,9.166324435,Non-pedigree,DSH,Female,Yes,3.3,5,NA,NA,NA,No,NA,NA,NA,NA,NA,No,No,No,No,No,NA,NA,0,NA,0,NA,Yes,NA,Phenobarbitone,NA,NA,No,Not_Healthy
Cat172_0,Cat172,Own113,0,29/05/2019,08/08/2010,8.804928131,Non-pedigree,DLH,Female,Yes,3.67,5,30,No,0,Yes,192,No,0,No,No,No,No,No,No,No,Yes,1,1,Yes,1,No,No,No,NA,4.906755164,135.2,Yes,Healthy
Cat172_1.5,Cat172,Own113,1.5,11/11/2020,08/08/2010,10.26146475,Non-pedigree,DLH,Female,Yes,3.67,NA,NA,NA,NA,Yes,NA,No,NA,No,No,No,No,No,No,No,NA,NA,1,NA,1,NA,No,NA,NA,NA,NA,Yes,Healthy
Cat172_3,Cat172,Own113,3,24/05/2022,08/08/2010,11.79192334,Non-pedigree,DLH,Female,Yes,3.45,5,23,Yes,2,Yes,160,No,0,No,No,No,No,No,No,No,Yes,3,1,Yes,1,No,No,No,NA,4.848900371,127.6,Yes,Healthy
Cat172_4,Cat172,Own113,4,12/06/2023,08/08/2010,12.84325804,Non-pedigree,DLH,Female,Yes,3.47,5,21,No,0,Yes,168,No,0,No,No,No,No,No,No,No,NA,NA,1,No,1,NA,No,NA,NA,4.753590191,116,Yes,Healthy
Cat173_0,Cat173,Own135,0,04/06/2019,29/09/2011,7.679671458,Non-pedigree,DSH,Female,Yes,3.55,4,21,Yes,2,Yes,192,No,0,No,No,No,No,No,No,No,Yes,3,1,No,0,No,No,No,NA,4.817050545,123.6,Yes,Healthy
Cat174_0,Cat174,Own136,0,04/06/2019,16/05/2012,7.049965777,Non-pedigree,DSH,Female,Yes,3.97,5,30,No,0,Yes,168,No,0,No,No,No,No,No,No,No,Yes,3,1,Yes,1,No,No,No,NA,4.777441407,118.8,Yes,Not_Healthy
Cat174_0.5,Cat174,Own136,0.5,07/01/2020,16/05/2012,7.644079398,Non-pedigree,DSH,Female,Yes,4.15,5,30,No,0,Yes,180,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,NA,4.663439094,106,Yes,Not_Healthy
Cat174_1,Cat174,Own136,1,21/07/2020,16/05/2012,8.180698152,Non-pedigree,DSH,Female,Yes,4.07,5,30,No,0,Yes,210,No,0,No,No,No,No,No,No,No,Yes,1,1,Yes,1,No,No,No,NA,4.836281907,126,Yes,Not_Healthy
Cat174_2,Cat174,Own136,2,06/07/2021,16/05/2012,9.138945927,Non-pedigree,DSH,Female,Yes,3.82,5,30,No,0,Yes,160,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,Yes,1,No,No,No,NA,4.704110134,110.4,Yes,Not_Healthy
Cat174_3,Cat174,Own136,3,28/09/2022,16/05/2012,10.36824093,Non-pedigree,DSH,Female,Yes,3.99,6,28,No,0,Yes,164,No,NA,No,No,No,No,No,No,No,Yes,1,1,Yes,1,No,No,No,NA,4.96284463,143,Yes,Not_Healthy
Cat174_3.5,Cat174,Own136,3.5,02/03/2023,16/05/2012,10.7926078,Non-pedigree,DSH,Female,Yes,4.33,7,24,No,0,Yes,200,No,NA,No,No,No,No,No,No,No,Yes,7,1,Yes,1,No,No,No,on solensia,4.909709376,135.6,No,Not_Healthy
Cat174_4,Cat174,Own136,4,10/10/2023,16/05/2012,11.40041068,Non-pedigree,DSH,Female,Yes,4.03,6,20,Yes,2,Yes,180,No,0,No,No,No,No,No,No,No,Yes,7,1,Yes,1,No,No,No,Meloxicam daily,4.896346148,133.8,No,Not_Healthy
Cat175_0,Cat175,Own137,0,05/06/2019,18/05/2012,7.047227926,Non-pedigree,DSH,Female,Yes,3.65,7,29,No,0,No,240,No,0,No,No,No,No,No,No,No,No,0,0,Yes,1,No,No,No,NA,4.682131227,108,Yes,Healthy
Cat176_0,Cat176,Own111,0,12/06/2019,12/06/2012,6.997946612,Non-pedigree,DLH,Male,Yes,4.3,6,30,No,0,No,216,No,0,No,No,No,No,No,No,No,Yes,1,1,No,1,No,No,No,NA,4.753590191,116,Yes,Healthy
Cat176_0.5,Cat176,Own111,0.5,26/11/2019,12/06/2012,7.455167693,Non-pedigree,DLH,Male,Yes,4.72,7,30,No,0,No,184,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,NA,4.918520005,136.8,Yes,Healthy
Cat176_1.5,Cat176,Own111,1.5,05/11/2020,12/06/2012,8.399726215,Non-pedigree,DLH,Male,Yes,4.55,6,NA,No,0,No,NA,No,0,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,NA,4.941642423,140,Yes,Healthy
Cat176_2,Cat176,Own111,2,22/06/2021,12/06/2012,9.026694045,Non-pedigree,DLH,Male,Yes,4.52,6,30,No,0,No,200,No,0,No,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,NA,4.931592087,138.6,Yes,Healthy
Cat176_2.5,Cat176,Own111,2.5,07/12/2021,12/06/2012,9.486652977,Non-pedigree,DLH,Male,Yes,4.75,6,30,No,0,No,174,No,NA,No,No,No,No,No,No,No,NA,NA,1,Yes,1,No,No,No,NA,4.905274778,135,Yes,Healthy
Cat176_3,Cat176,Own111,3,08/06/2022,12/06/2012,9.987679671,Non-pedigree,DLH,Male,Yes,4.59,6,24,No,0,No,160,No,0,No,No,No,No,No,No,No,Yes,5,1,Yes,1,No,No,No,No,4.848900371,127.6,No,Healthy
Cat177_0,Cat177,Own138,0,12/06/2019,01/03/2009,10.28062971,Non-pedigree,DSH,Female,Yes,4.68,5,22,Yes,4,Yes,180,No,0,No,No,No,No,No,Yes,Yes,Yes,5,1,Yes,1,No,No,No,NA,4.852030264,128,No,Not_Healthy
Cat177_0.5,Cat177,Own138,0.5,05/12/2019,01/03/2009,10.76249144,Non-pedigree,DSH,Female,Yes,5.69,7,30,Yes,3,Yes,180,No,0,No,No,No,No,No,Yes,Yes,Yes,4,1,Yes,1,No,No,No,Thyroid meds?,5.062595033,158,No,Not_Healthy
Cat178_0,Cat178,Own139,0,03/07/2019,01/09/2009,9.834360027,Non-pedigree,DMH,Female,Yes,3.89,6,26,No,0,Yes,174,No,0,No,No,No,No,No,No,Yes,Incomplete_OE,NA,1,Yes,1,No,No,No,NA,5.025195445,152.2,Yes,Not_Healthy
Cat178_0.5,Cat178,Own139,0.5,30/01/2020,01/09/2009,10.41204654,Non-pedigree,DMH,Female,Yes,3.48,5,24,Yes,5,Yes,156,No,NA,No,No,No,No,No,No,Yes,Yes,NA,1,Yes,1,No,No,No,NA,4.787491743,120,No,Not_Healthy
Cat178_1,Cat178,Own139,1,21/07/2020,01/09/2009,10.88569473,Non-pedigree,DMH,Female,Yes,3.27,4,20,Yes,5,Yes,162,No,0,No,No,No,No,No,No,Yes,Incomplete_OE,NA,1,No,1,No,No,No,NA,NA,NA,No,Not_Healthy
Cat178_1.5,Cat178,Own139,1.5,07/01/2020,01/09/2009,10.34907598,Non-pedigree,DMH,Female,Yes,3.06,NA,NA,NA,NA,Yes,NA,No,NA,NA,No,No,No,No,No,Yes,NA,NA,1,NA,1,NA,No,NA,NA,NA,NA,No,Not_Healthy
Cat178_2,Cat178,Own139,2,03/08/2021,01/09/2009,11.92060233,Non-pedigree,DMH,Female,Yes,2.96,3,18,Yes,5,Yes,140,No,0,No,No,No,No,No,Yes,Yes,Incomplete_OE,NA,1,Yes,1,No,No,No,NA,5.017279837,151,No,Not_Healthy
Cat178_2.5,Cat178,Own139,2.5,02/02/2022,01/09/2009,12.42162902,Non-pedigree,DMH,Female,Yes,3.18,5,18,Yes,5,Yes,132,No,NA,No,No,No,No,No,Yes,Yes,Incomplete_OE,NA,1,Yes,1,No,No,No,Vidalta,5.062595033,158,No,Not_Healthy
Cat179_0,Cat179,Own068,0,31/07/2019,01/06/2012,7.162217659,Non-pedigree,DSH,Male,Yes,5.77,6,30,Yes,1,Yes,180,No,0,No,No,No,No,No,No,No,Yes,1,1,No,1,No,No,No,No,4.885827644,132.4,Yes,Healthy
Cat179_0.5,Cat179,Own068,0.5,29/01/2020,01/06/2012,7.660506502,Non-pedigree,DSH,Male,Yes,5.82,7,30,No,0,Yes,164,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,No,4.879006852,131.5,Yes,Healthy
Cat179_1,Cat179,Own068,1,07/07/2020,01/06/2012,8.098562628,Non-pedigree,DSH,Male,Yes,6.22,7,30,No,0,Yes,174,No,0,No,No,No,No,No,No,No,Incomplete_OE,NA,1,Yes,1,No,No,No,No,5.135798437,170,Yes,Healthy
Cat179_2,Cat179,Own068,2,21/07/2021,01/06/2012,9.136208077,Non-pedigree,DSH,Male,Yes,6.26,8,30,No,0,Yes,152,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,Yes,1,No,No,No,No,4.833102254,125.6,Yes,Healthy
Cat179_2.5,Cat179,Own068,2.5,26/01/2022,01/06/2012,9.653661875,Non-pedigree,DSH,Male,Yes,5.9,NA,NA,NA,NA,Yes,188,No,NA,No,No,No,No,No,No,No,NA,NA,1,NA,1,NA,No,NA,No,5.068904202,159,Yes,Healthy
Cat179_3,Cat179,Own068,3,11/07/2022,01/06/2012,10.10814511,Non-pedigree,DSH,Male,Yes,6.19,8,23,No,0,Yes,160,No,0,No,No,No,No,No,No,No,Yes,2,1,Yes,1,No,No,No,No,4.989071116,146.8,Yes,Healthy
Cat179_3.5,Cat179,Own068,3.5,31/01/2023,01/06/2012,10.66666667,Non-pedigree,DSH,Male,Yes,5.59,7,21,No,0,Yes,184,No,0,No,No,No,No,No,No,No,Yes,2,1,No,1,No,No,No,None,5.149817358,172.4,Yes,Healthy
Cat179_4,Cat179,Own068,4,10/07/2023,01/06/2012,11.10472279,Non-pedigree,DSH,Male,Yes,5.81,8,20,No,0,Yes,164,No,NA,No,No,No,No,No,No,No,Yes,5,1,No,1,No,No,No,No,4.9698133,144,Yes,Healthy
Cat179_4.5,Cat179,Own068,4.5,24/01/2024,01/06/2012,11.64681725,Non-pedigree,DSH,Male,Yes,5.62,7,NA,Yes,2,Yes,172,No,0,No,No,No,No,No,No,No,Yes,2,1,No,1,No,No,No,None,5.062595033,158,Yes,Healthy
Cat180_0,Cat180,Own140,0,08/08/2019,01/08/2012,7.017111567,Non-pedigree,DSH,Female,Yes,4.62,6,26,No,0,No,228,No,0,No,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,NA,4.783316371,119.5,No,Not_Healthy
Cat180_0.5,Cat180,Own140,0.5,28/02/2020,01/08/2012,7.575633128,Non-pedigree,DSH,Female,Yes,5.4,7,26,No,0,No,186,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,NA,NA,NA,No,Not_Healthy
Cat180_1,Cat180,Own140,1,10/09/2020,01/08/2012,8.109514031,Non-pedigree,DSH,Female,Yes,5.73,8,30,No,0,No,184,No,0,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,NA,4.987025428,146.5,No,Not_Healthy
Cat180_1.5,Cat180,Own140,1.5,12/03/2021,01/08/2012,8.610540726,Non-pedigree,DSH,Female,Yes,6,8,NA,NA,NA,No,NA,No,NA,No,NA,No,No,No,No,No,NA,NA,1,NA,1,NA,No,NA,NA,NA,NA,No,Not_Healthy
Cat180_2,Cat180,Own140,2,22/09/2021,01/08/2012,9.141683778,Non-pedigree,DSH,Female,Yes,5.64,8,30,No,0,No,168,No,0,No,NA,No,No,No,No,No,Yes,2,1,No,1,No,No,No,NA,NA,NA,No,Not_Healthy
Cat180_2.5,Cat180,Own140,2.5,17/03/2022,01/08/2012,9.623545517,Non-pedigree,DSH,Female,Yes,6,8,NA,NA,NA,No,220,No,NA,No,NA,No,No,No,No,No,NA,NA,1,NA,1,NA,No,NA,NA,NA,NA,No,Not_Healthy
Cat180_3,Cat180,Own140,3,21/09/2022,01/08/2012,10.13826146,Non-pedigree,DSH,Female,Yes,4.88,6,22,No,0,No,172,No,NA,No,NA,No,No,No,No,No,Yes,NA,1,No,1,No,No,No,NA,NA,NA,No,Not_Healthy
Cat180_3.5,Cat180,Own140,3.5,21/02/2023,01/08/2012,10.55715264,Non-pedigree,DSH,Female,Yes,5.13,7,22,No,0,No,250,No,0,No,NA,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,None,NA,NA,No,Not_Healthy
Cat180_4,Cat180,Own140,4,08/08/2023,01/08/2012,11.01711157,Non-pedigree,DSH,Female,Yes,5.22,8,23,No,0,No,200,No,0,No,NA,No,No,No,No,No,Yes,12,1,No,1,No,No,No,2.5mg prednisolone sid. Solensia 2 months ago,NA,NA,No,Not_Healthy
Cat181_0,Cat181,Own141,0,15/08/2019,01/08/2011,8.038329911,Non-pedigree,DSH,Male,Yes,5.26,5,30,No,0,Yes,216,No,0,No,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,NA,4.820281566,124,No,Healthy
Cat181_0.5,Cat181,Own141,0.5,10/03/2020,01/08/2011,8.607802875,Non-pedigree,DSH,Male,Yes,5.69,6,26,No,0,Yes,186,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,1,No,No,No,NA,4.90897164,135.5,Yes,Healthy
Cat181_2,Cat181,Own141,2,21/09/2021,01/08/2011,10.14099932,Non-pedigree,DSH,Male,Yes,5.94,6,28,Yes,1,Yes,220,No,0,No,No,No,No,No,No,No,Yes,2,1,Yes,1,No,No,No,NA,4.928701911,138.2,No,Healthy
Cat181_2.5,Cat181,Own141,2.5,02/03/2022,01/08/2011,10.58453114,Non-pedigree,DSH,Male,Yes,5.39,6,20,Yes,2,Yes,200,No,0,No,No,No,No,No,No,No,Yes,4,1,Yes,1,No,No,No,NA,4.927253685,138,No,Healthy
Cat181_3.5,Cat181,Own141,3.5,27/03/2023,01/08/2011,11.65229295,Non-pedigree,DSH,Male,Yes,6.06,6,28,Yes,2,Yes,208,No,0,No,No,No,No,No,No,No,Yes,5,1,No,1,No,No,No,None,5.05751888,157.2,Yes,Healthy
Cat182_0,Cat182,Own141,0,15/08/2019,01/08/2011,8.038329911,Non-pedigree,DLH,Male,Yes,4.95,5,30,No,0,Yes,210,Yes,2,Yes,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,NA,4.780802755,119.2,No,Not_Healthy
Cat182_0.5,Cat182,Own141,0.5,10/03/2020,01/08/2011,8.607802875,Non-pedigree,DLH,Male,Yes,5.05,5,30,Yes,1,Yes,186,Yes,NA,Yes,No,No,No,No,No,No,Incomplete_OE,NA,1,Yes,1,No,No,No,NA,NA,NA,Yes,Not_Healthy
Cat182_2,Cat182,Own141,2,21/09/2021,01/08/2011,10.14099932,Non-pedigree,DLH,Male,Yes,5.39,5,30,Yes,2,Yes,240,Yes,NA,Yes,No,No,No,No,No,No,No,0,1,Yes,1,No,No,No,NA,4.86753445,130,Yes,Not_Healthy
Cat182_2.5,Cat182,Own141,2.5,02/03/2022,01/08/2011,10.58453114,Non-pedigree,DLH,Male,Yes,5.29,5,22,Yes,3,Yes,140,Yes,2,Yes,No,No,No,No,No,No,Yes,4,1,Yes,1,No,No,No,NA,5.031744257,153.2,No,Not_Healthy
Cat182_3.5,Cat182,Own141,3.5,27/03/2023,01/08/2011,11.65229295,Non-pedigree,DLH,Male,Yes,5.46,5,30,Yes,4,Yes,208,Yes,2,Yes,No,No,No,No,No,No,No,0,1,Yes,1,NA,No,NA,Meloxicam,4.915591745,136.4,No,Not_Healthy
Cat183_0,Cat183,Own142,0,15/08/2019,01/08/2011,8.038329911,Non-pedigree,DMH,Female,Yes,5.11,8,28,Yes,1,Yes,192,No,0,No,No,No,No,No,No,No,Yes,NA,1,No,0,No,No,No,NA,4.787491743,120,Yes,Healthy
Cat183_0.5,Cat183,Own142,0.5,13/02/2020,01/08/2011,8.536618754,Non-pedigree,DMH,Female,Yes,5.03,NA,30,No,0,Yes,210,No,NA,No,No,No,No,No,No,No,Incomplete_OE,NA,1,No,0,No,No,No,NA,4.86753445,130,Yes,Healthy
